case_id,file,test_name,status
DET-0899,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=3 waste=0.05 coverage=450,passed
DET-0900,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=3 waste=0.10 coverage=450,passed
DET-0901,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=3 waste=0.15 coverage=450,passed
DET-0902,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1575 coats=3 waste=0.20 coverage=450,passed
DET-0903,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=1 waste=0 coverage=500,passed
DET-0904,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=1 waste=0.05 coverage=500,passed
DET-0905,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=1 waste=0.10 coverage=500,passed
DET-0906,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=1 waste=0.15 coverage=500,passed
DET-0907,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=1 waste=0.20 coverage=500,passed
DET-0908,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=2 waste=0 coverage=500,passed
DET-0909,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=2 waste=0.05 coverage=500,passed
DET-0910,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=2 waste=0.10 coverage=500,passed
DET-0911,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=2 waste=0.15 coverage=500,passed
DET-0912,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=2 waste=0.20 coverage=500,passed
DET-0913,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=3 waste=0 coverage=500,passed
DET-0914,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=3 waste=0.05 coverage=500,passed
DET-0915,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=3 waste=0.10 coverage=500,passed
DET-0916,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=3 waste=0.15 coverage=500,passed
DET-0917,tests/engine/purchaseBoundaryMatrix.test.ts,PURCHASE-BOUNDARY matrix: rawDemandGal/purchasedGallons across area x coats x waste x coverage > area=1750 coats=3 waste=0.20 coverage=500,passed
DET-0918,tests/engine/serviceHealth.test.ts,HEALTH: Price Book Health service unit model > HEALTH-01: null currentSellingPrice prompts entry rather than showing a false 0%/alarming status,passed
DET-0919,tests/engine/serviceHealth.test.ts,"HEALTH: Price Book Health service unit model > HEALTH-02 (V11): a null unitCost (missing required assumption) is incomplete, not a fabricated cheap row",passed
DET-0920,tests/engine/serviceHealth.test.ts,"HEALTH: Price Book Health service unit model > HEALTH-03: a price below modeled cost shows a genuine negative margin, never clamped to zero",passed
DET-0921,tests/engine/serviceHealth.test.ts,"HEALTH: Price Book Health service unit model > HEALTH-04 (forward-derived fixture, not the homepage illustration): $1.80/unit -> ~55.9% margin",passed
DET-0922,tests/parity/crossToolParity.test.tsx,"PARITY-01: free job-cost calculator vs. an independently oracle-validated expected value > the ""job-original-brief"" acceptance fixture, fed through evaluateJobCost() (the free tool's own input-parsing layer), matches the exact-Fraction-oracle-validated numbers",passed
DET-0923,tests/parity/crossToolParity.test.tsx,PARITY-02: free interior calculator vs. an equivalent Pro manual-mode wall surface > renders those exact inputs in the real InteriorCalculator component and matches the oracle-validated total,passed
DET-0924,tests/parity/crossToolParity.test.tsx,"PARITY-03: free-to-Pro handoff vs. the original free-tool inputs > buildProjectFromInteriorHandoff, assembled through the Pro pipeline, reproduces interior-walls-brief's oracle-validated total exactly",passed
DET-0925,tests/parity/crossToolParity.test.tsx,"PARITY-04: Pro estimate summary vs. the issued customer-document total > a single-line document at the suggested price totals to exactly that price (no silent tax addition, matching CALCULATION_SPEC §6)",passed
DET-0926,tests/parity/crossToolParity.test.tsx,"PARITY-05: Pro estimate vs. Price Book Health under identical per-unit assumptions > a Pro wall surface at exactly one coverage-unit of area (350ft2, waste=0) matches Price Book Health's continuous per-unit rate exactly",passed
DET-0927,tests/parity/crossToolParity.test.tsx,PARITY-06: estimate job-cost baseline vs. the actual-review starting baseline > the SAME jobCost value from assembleProjectEstimate flows unchanged into evaluateActualReview's baselineCost and its totalVariance,passed
DET-0928,tests/parity/crossToolParity.test.tsx,PARITY-07: saved/reopened estimate vs. the original in-memory calculation > a full JSON round-trip of the revision (simulating an IndexedDB save + reopen) reassembles to byte-identical output,passed
DET-0929,tests/parity/crossToolParity.test.tsx,PARITY-08: exported/restored project vs. its pre-export calculation > a project run through exportBackup -> JSON round-trip -> validateBackupEnvelope reassembles to the identical result,passed
DET-0930,tests/parity/crossToolParity.test.tsx,"PARITY-09: import-as-copy vs. the original calculation > a copy planned by planImportAsCopies computes the exact same total as the source (new ids, same numbers)",passed
DET-0931,tests/parity/crossToolParity.test.tsx,"PARITY-10: rate refresh followed by undo vs. the exact pre-refresh result > applying a live rate change then undoing it restores byte-identical calculated output (one fixed deterministic instance, complementing PROPERTY 17's randomized coverage)",passed
DET-0932,tests/parity/crossToolParity.test.tsx,"PARITY-11: room/surface reorder vs. pre-reorder totals and IDs > reordering two surfaces within their group changes only array order -- same ids, same totals",passed
DET-0933,tests/parity/crossToolParity.test.tsx,"PARITY-12: an issued frozen revision vs. later live settings/catalog changes > changing the loaded hourly rate after issue leaves the issued revision's frozen jobCost unchanged, even though a fresh draft with the new rate computes a different one",passed
DET-0934,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 0: { includeWalls: true, …(4) }",passed
DET-0935,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 1: { includeWalls: true, …(4) }",passed
DET-0936,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 2: { includeWalls: false, …(4) }",passed
DET-0937,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 3: { includeWalls: true, …(4) }",passed
DET-0938,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 4: { includeWalls: false, …(4) }",passed
DET-0939,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 5: { includeWalls: false, …(4) }",passed
DET-0940,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 6: { includeWalls: true, …(4) }",passed
DET-0941,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 7: { includeWalls: true, …(4) }",passed
DET-0942,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 8: { includeWalls: false, …(4) }",passed
DET-0943,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 9: { includeWalls: true, …(4) }",passed
DET-0944,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 10: { includeWalls: true, …(4) }",passed
DET-0945,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 11: { includeWalls: true, …(4) }",passed
DET-0946,tests/pairwise/interiorCalculatorPairwise.test.tsx,"PAIRWISE-C: free interior calculator mode-interaction coverage > case 12: { includeWalls: true, …(4) }",passed
DET-0947,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 0: { materialsMode: 'lumpSum', …(5) }",passed
DET-0948,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 1: { materialsMode: 'lumpSum', …(5) }",passed
DET-0949,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 2: { materialsMode: 'itemized', …(5) }",passed
DET-0950,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 3: { materialsMode: 'itemized', …(5) }",passed
DET-0951,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 4: { materialsMode: 'lumpSum', …(5) }",passed
DET-0952,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 5: { materialsMode: 'itemized', …(5) }",passed
DET-0953,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 6: { materialsMode: 'lumpSum', …(5) }",passed
DET-0954,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 7: { materialsMode: 'itemized', …(5) }",passed
DET-0955,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 8: { materialsMode: 'lumpSum', …(5) }",passed
DET-0956,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 9: { materialsMode: 'lumpSum', …(5) }",passed
DET-0957,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 10: { materialsMode: 'lumpSum', …(5) }",passed
DET-0958,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 11: { materialsMode: 'lumpSum', …(5) }",passed
DET-0959,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 12: { materialsMode: 'lumpSum', …(5) }",passed
DET-0960,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 13: { materialsMode: 'lumpSum', …(5) }",passed
DET-0961,tests/pairwise/jobCostPairwise.test.ts,"PAIRWISE-B: free job-cost calculator mode-interaction coverage > case 14: { materialsMode: 'lumpSum', …(5) }",passed
DET-0962,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 0: { revisionState: 'draft', …(2) }",passed
DET-0963,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 1: { revisionState: 'issued', …(2) }",passed
DET-0964,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 2: { revisionState: 'issued', …(2) }",passed
DET-0965,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 3: { revisionState: 'issued', …(2) }",passed
DET-0966,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 4: { revisionState: 'superseded', …(2) }",passed
DET-0967,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 5: { revisionState: 'superseded', …(2) }",passed
DET-0968,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 6: { revisionState: 'draft', …(2) }",passed
DET-0969,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 7: { revisionState: 'draft', …(2) }",passed
DET-0970,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 8: { revisionState: 'superseded', …(2) }",passed
DET-0971,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 9: { revisionState: 'superseded', …(2) }",passed
DET-0972,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 10: { revisionState: 'issued', …(2) }",passed
DET-0973,tests/pairwise/lifecyclePairwise.test.ts,"PAIRWISE-D: lifecycle/import mode-interaction coverage > case 11: { revisionState: 'issued', …(2) }",passed
DET-0974,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 0: { surfaceType: 'wall', …(11) }",passed
DET-0975,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 1: { surfaceType: 'wall', …(11) }",passed
DET-0976,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 2: { surfaceType: 'ceiling', …(11) }",passed
DET-0977,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 3: { surfaceType: 'ceiling', …(11) }",passed
DET-0978,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 4: { surfaceType: 'trim', …(11) }",passed
DET-0979,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 5: { surfaceType: 'door', …(11) }",passed
DET-0980,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 6: { surfaceType: 'ceiling', …(11) }",passed
DET-0981,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 7: { surfaceType: 'ceiling', …(11) }",passed
DET-0982,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 8: { surfaceType: 'trim', …(11) }",passed
DET-0983,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 9: { surfaceType: 'door', …(11) }",passed
DET-0984,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 10: { surfaceType: 'trim', …(11) }",passed
DET-0985,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 11: { surfaceType: 'wall', …(11) }",passed
DET-0986,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 12: { surfaceType: 'wall', …(11) }",passed
DET-0987,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 13: { surfaceType: 'door', …(11) }",passed
DET-0988,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 14: { surfaceType: 'door', …(11) }",passed
DET-0989,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 15: { surfaceType: 'trim', …(11) }",passed
DET-0990,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 16: { surfaceType: 'ceiling', …(11) }",passed
DET-0991,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 17: { surfaceType: 'wall', …(11) }",passed
DET-0992,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 18: { surfaceType: 'door', …(11) }",passed
DET-0993,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 19: { surfaceType: 'ceiling', …(11) }",passed
DET-0994,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 20: { surfaceType: 'door', …(11) }",passed
DET-0995,tests/pairwise/proEstimatePairwise.test.ts,"PAIRWISE-A: Pro estimate mode-interaction coverage > case 21: { surfaceType: 'wall', …(11) }",passed
